No Variation 
population: 50 generations: 100 pc: 0.6 pm: 0.4
 ____________________Base_______________________ 
82:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 629825.8888922129, 0.024526624365725953]
83:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1147804.0181815857, 0.022555077958602246]
84:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 440855.83405728405, 0.027224979376599165]
85:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 490527.6597767532, 0.026647844539418684]
86:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1190860.3523229144, 0.023375090393290787]
87:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 709002.9810260492, 0.026100485479423254]
88:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 915877.9858722241, 0.02354500692330136]
89:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 529233.1790964298, 0.025880281343974992]
90:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1168567.2663439582, 0.023119957910472784]
91:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 547058.6179471724, 0.024746644351593218]
92:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1206220.3764323208, 0.023235071220021115]
93:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 641936.6942076345, 0.026519059928664185]
94:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 816924.4210250953, 0.023921899625962244]
95:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1231077.4445156704, 0.02281092194603155]
96:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 2265869.6446602372, 0.021298078925555904]
97:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 623577.453248767, 0.026936780306829854]
98:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1229293.700216735, 0.02183029063614933]
99:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1293119.4700704948, 0.022700785670617857]
