No Variation 
population: 50
 ____________________Base_______________________ 
35:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1369725.5206185407, 0.024481366714488702]
36:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1194976.6029667805, 0.02693855962058204]
37:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 944375.2102949508, 0.02804534792403943]
38:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 701957.064557929, 0.030213090129962206]
39:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1297327.7360281148, 0.02411834570866371]
40:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 629712.8855595298, 0.02867164910467516]
41:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 805313.3826300931, 0.027892849356742466]
42:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 619539.0301579172, 0.02836328698903747]
43:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 509081.4422967942, 0.031045041398173125]
44:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 569418.2576517377, 0.03132038195311675]
45:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 538824.393882899, 0.030295386773647556]
46:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1482209.0183080574, 0.02395895270147504]
47:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1697666.533953722, 0.02354951834246556]
48:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 717456.686598636, 0.032043638437529436]
49:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1787681.6148216492, 0.023409517012024615]
50:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1170105.2387555465, 0.024841549670730965]
51:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 866300.5696109548, 0.02824052872012167]
52:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1550279.0518594976, 0.025173982221461028]
53:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1282499.2308390774, 0.025751654917943557]
54:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 584184.1669752426, 0.033570886076000145]
55:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 748359.2743521861, 0.027968099086361393]
56:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 463127.40938894334, 0.03160799333251247]
57:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 715936.3296048034, 0.02887066255659701]
58:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 671668.9976860334, 0.029963895610756606]
59:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1111686.828692627, 0.02624058809169293]
60:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 585533.4786739189, 0.038502621297403894]
61:[[38, 39, 47, 17.8, 8.5, 31, 43, 69, 32, 2.7, 34, 45, 19.1, 0.3, 36, 35, 6.9, 13.0, 26.7, 41], 15968.80487804878, 0.08256216399827893, 1512444.19601476, 0.024181865884800115]
62:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 1565721.4672941077, 0.02592709137082061]
63:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 944634.5915780533, 0.028275045430842825]
64:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 1469834.8153509113, 0.025401567159269774]
65:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 1326173.2037992128, 0.02384474348972677]
66:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 766424.0948795963, 0.02938021650277726]
67:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 738983.2331511553, 0.026346952001179806]
68:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 601365.2353361866, 0.033247338137628035]
69:[[50, 55, 36, 14.6, 6.8, 31, 41, 65, 36, 3.0, 39, 62, 16.1, 0.3, 34, 45, 3.8, 6.2, 17.7, 33], 15828.09090909091, 0.05332828881166469, 1382154.8511334872, 0.02519027307869865]
70:[[72.0, 72.0, 43, 18.0, 9.0, 34, 40, 69, 34, 2.7, 34, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 48], 15794.0, 0.06988772095034394, 1033462.8076086907, 0.026767161315412867]
71:[[72.0, 72.0, 43, 18.0, 9.0, 34, 40, 69, 34, 2.7, 34, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 48], 15794.0, 0.06988772095034394, 982354.0526944831, 0.028386053132379917]
72:[[72.0, 72.0, 43, 18.0, 9.0, 34, 40, 69, 34, 2.7, 34, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 48], 15794.0, 0.06988772095034394, 1539456.5456326255, 0.023469168848832416]
73:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 759640.4671271979, 0.028712738889671945]
74:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 698079.1339380417, 0.03172427763820393]
